Date,Adj Close,Close,High,Low,Open,Volume
2016-07-21,607.866943359375,697.5999755859375,710.0,666.0,667.0,11824029
2016-07-22,609.9583740234375,700.0,708.7000122070312,696.2000122070312,700.0,820402
2016-07-25,603.9022827148438,693.0499877929688,701.0,692.0,701.0,260240
2016-07-26,603.1180419921875,692.1500244140625,701.5,690.0,694.9000244140625,312995
2016-07-27,601.1573486328125,689.9000244140625,697.6500244140625,687.0499877929688,692.0999755859375,168708
2016-07-28,592.44384765625,679.9000244140625,697.0,677.8499755859375,691.5999755859375,375033
2016-07-29,602.81298828125,691.7999877929688,700.0,685.0,690.0,726870
2016-08-01,598.54345703125,686.9000244140625,696.3499755859375,682.5999755859375,694.8499755859375,347573
2016-08-02,595.7115478515625,683.6500244140625,690.0,682.5,685.0499877929688,268056
2016-08-03,592.5309448242188,680.0,688.0,677.7000122070312,685.0,116318
2016-08-04,593.4458618164062,681.0499877929688,684.0,679.0999755859375,682.0499877929688,134769
2016-08-05,607.9107055664062,697.6500244140625,715.0,681.5,681.9500122070312,593783
2016-08-08,610.74267578125,700.9000244140625,708.0,696.2999877929688,700.0,347844
2016-08-09,608.47705078125,698.2999877929688,711.0,696.2999877929688,703.2000122070312,341932
2016-08-10,601.4624633789062,690.25,700.9500122070312,690.0,699.9000244140625,84904
2016-08-11,596.0599365234375,684.0499877929688,697.0,682.5,691.0,96842
2016-08-12,597.0620727539062,685.2000122070312,691.0999755859375,683.0,686.6500244140625,74615
2016-08-16,594.2301635742188,681.9500122070312,688.0,681.2999877929688,685.2000122070312,64845
2016-08-17,591.6161499023438,678.9500122070312,691.5,677.2000122070312,682.0999755859375,90769
2016-08-18,588.1305541992188,674.9500122070312,681.8499755859375,674.0,679.7999877929688,152898
2016-08-19,579.11181640625,664.5999755859375,679.9000244140625,662.6500244140625,675.0,222490
2016-08-22,571.6614990234375,656.0499877929688,667.0,655.0,665.9500122070312,132422
2016-08-23,562.86083984375,645.9500122070312,661.9000244140625,644.0,655.0999755859375,221090
2016-08-24,557.5455322265625,639.8499755859375,649.4500122070312,638.3499755859375,646.0,188676
2016-08-25,569.7882080078125,653.9000244140625,664.7999877929688,640.0499877929688,640.0499877929688,283053
2016-08-26,564.4727783203125,647.7999877929688,659.9000244140625,646.5999755859375,655.0499877929688,86564
2016-08-29,558.4603881835938,640.9000244140625,647.4500122070312,639.7999877929688,644.5,66739
2016-08-30,567.9149169921875,651.75,659.8499755859375,641.5,644.0,141778
2016-08-31,568.916748046875,652.9000244140625,660.0,648.5499877929688,648.5499877929688,182760
2016-09-01,562.5557861328125,645.5999755859375,655.0,644.0499877929688,654.0,75558
2016-09-02,561.1181640625,643.9500122070312,652.0999755859375,640.0499877929688,647.0,90488
2016-09-06,567.740478515625,651.5499877929688,663.0,645.0,645.9500122070312,186480
2016-09-07,570.9210205078125,655.2000122070312,664.0,652.0999755859375,653.9000244140625,142947
2016-09-08,566.6512451171875,650.2999877929688,657.0,645.0,657.0,112310
2016-09-09,560.3339233398438,643.0499877929688,651.9500122070312,640.7999877929688,650.2999877929688,148925
2016-09-12,557.4583129882812,639.75,651.0,638.5999755859375,638.5999755859375,122512
